track_id,tempo,loudness,mode,artist_name,title,tag_name,weight,tag_desc
TROIIJC128F936099C,129.98,-3.653,0,Chipmunk,Diamond Rings,happy,66,makes me happy
TROILNZ128F428C1A6,96.003,-5.939,0,Monrose,Shame [Instrumental],relax,50,stuelpner relaxt
TROIMCR128F148DED3,65.67,-15.55,1,Kendall Payne,Never Leave,sad,100,sad
TROIMFR128F932F824,135.042,-17.073,0,Chairlift,Ceiling Wax,relax,66,relaxing
TROINBI12903CDB2D8,120.041,-7.085,1,She & Him,Thieves,relax,58,relaxing
TROINWD12903CE4263,96.024,-6.969,1,Christophe Maé,J'ai Vu La Vie,happy,50,happy
TROITSR128F92D7F92,66.502,-10.834,1,Jon Hopkins,Light Through The Veins (David Holmes Remix),happy,50,happy
TROIUMN128F9306CFC,136.399,-3.901,0,Concretes,Keep Yours,happy,50,happy
TROIVJU128F4233C11,170.022,-8.053,0,CRW,I Feel Love (Breeze & Styles Remix),happy,100,happy hardcore
TROIZND128F92FC481,110.491,-8.434,0,Fruteland Jackson,It's A Bad Night To Be A Stray Dog,sad,100,sad music
TROJCGF12903CB04DA,143.305,-14.214,0,Jake Shimabukuro,Heartbeat,happy,50,unhappy to happy
TROJDHH128F92E6CB7,81.823,-14.272,0,J. Tillman,A Fine Suit,sleep,100,music to fall asleep to
TROJDHJ128F4292CDC,203.92,-12.692,1,Jason Collett,No Redemption Song,happy,50,happy
TROJENG128F42633A9,138.406,-7.167,1,Deryl Dodd,A Bitter End,sad,50,sad songs
TROJEXI128F4293082,153.984,-9.581,1,Bright Eyes,Old Soul Song (for The New World Order) (Album Version),sad,100,sad
TROJFWG128F4231E47,90.268,-7.531,0,Di Leva,Dansa din djävul,happy,50,Make you happy
TROJHPF12903CDD263,164.853,-7.474,0,Critical Mass,Burnin' Love,happy,100,happy hardcore
TROJJLW128F145BE58,100.085,-18.24,1,Michael Gettel,Skywatching,relax,66,relax
TROJMNM128F42890FD,137.768,-9.232,0,The Polyphonic Spree,Mental Cabaret,happy,75,happy
TROJNAL128F932C702,76.097,-23.122,1,Jesper Kyd,Dreams of Venice,relax,66,relaxing
TROJNAW128F429B0DE,125.013,-5.073,0,Plain White T S,Losing Myself,sad,50,sad love songs
TROJNHA12903CA3C2F,119.908,-8.86,1,Eric Andersen,Sudden Love,relax,100,relax
TROJOGJ128F1452136,153.127,-9.17,0,Engineers,Peter Street,sleep,100,sing me to sleep
TROJUIK128F42973D3,115.211,-12.112,1,The Bluebells,I'm Falling,happy,75,happy
TROJXJX128F4282FED,87.996,-7.088,1,Bomfunk MC's,No Way In Hell,happy,100,Makes me happy in pants
TROJXOS12903CA9701,120.775,-22.605,1,June Christy,When Sunny Gets Blue,relax,100,relaxing sing song music
TROJYGR128F14A8E89,77.223,-16.699,0,Renaissance,Cold Is Being (Album Version),sad,100,sad
TROJYKD12903CCD8C4,119.542,-15.775,1,Build An Ark,When Ancestors Speak,sad,100,sad
TROKCNQ128F92C2349,137.938,-5.531,1,L'Aura,One,happy,100,happy
TROKEVL12903CD9B62,136.108,-7.3,1,We Have Band,Buffet,sad,100,sad
TROKJYF128F92F721B,97.94,-9.031,1,Dash Berlin,Believe In You,sleep,100,Sleeping
TROKMFE12903CB3550,141.968,-6.988,1,Bettie Serveert,Love Lee,happy,100,songs that make me happy
TROKNAC12903CF7985,165.804,-8.046,1,Toby Lightman,Fairweather Boyfriend,relax,50,relaxing
TROKQBU128F42A001F,116.983,-13.258,1,Jens Lekman,A Little Lost,happy,100,happy like mornings
TROKQJC128F9331270,181.097,-3.317,1,Cars Can Be Blue,Tmnt,happy,100,happy easy indie pop
TROKRGZ128F427BD49,115.01,-12.8,1,Belbury Poly,Owls and Flowers,sleep,50,music to fall asleep to
TROKUPI12903CEAFBA,189.355,-6.455,1,Tilly & The Wall,Forget The Feeling,happy,50,makes me happy
TROKWXG12903CAC98D,156.709,-13.194,0,The Deep Dark Woods,All the Money I Had Is Gone,sad,50,sad
TROKYFF128E0781D99,113.085,-14.023,1,The Auteurs,Daughter Of A Child,sad,50,sad
TROLASI12903D08726,145.076,-5.396,0,Styles & Breeze,You're Shining,happy,100,happy hardcore
TROLCGL12903CA06AC,101.152,-17.866,1,Umphrey's McGee,The Pequod,happy,50,happy place
TROLJEF128F4236B95,138.013,-9.454,1,Sprites,Following Her Around,happy,100,cute happy
TROLKSY12903CE7F03,117.493,-27.628,0,A Small Good Thing,Flamenco 1,sleep,100,sleep music
TROLLBY128F14778E7,0,-24.27,0,4hero,De-Sci-Fer,sleep,100,sleeping music
TROLLDV128F4266643,83.35,-15.855,1,Yann Tiersen & Shannon Wright,No mercy for she,sad,66,the saddest music in the world
TROLLWF128F422945E,95.781,-15.076,1,Willard Grant Conspiracy,Phoebe,sad,50,sad country
TROLMZZ128F428B6AE,189.881,-21.565,1,Jim Brickman,I Said... You Said,relax,100,piano - relaxing
TROLPJU128F1460F58,92.038,-5.94,1,Matthew Jay,Call My Name Out,happy,50,happy
TROLUDX12903D0A12F,154.889,-13.271,1,Marusha,Girl I House You,happy,50,happy hardcore
TROLVHF12903CD29A7,167.906,-9.504,0,Dodie Stevens,Pink Shoe Laces,happy,100,Mood: Happy
TROLZMI128F148822E,79.957,-16.796,0,David Lanz/Paul Speer,The Dragon's Daughter,relax,100,relaxing
TROLZXX128F93098D2,161.981,-13.521,0,Bombay Dub Orchestra,Junoon,relax,100,relax
TROMBEO128E0791098,114.948,-5.854,0,Trijntje Oosterhuis,See You As I Do,happy,100,Happy song
TROMDHS128F931119B,99.04,-9.038,1,I Love Math,Only Crowns Are Scary,happy,100,songs that make me happy
TROMDKX12903CD10BE,107.559,-19.872,0,Colin James,Black Eyed Dog,sad,100,sad
TROMIKU128F145C4E8,125.127,-10.286,1,Graham Coxon,Tired,happy,100,makes me happy as fuck
TROMIOE128F428B6AC,142.78,-21.297,1,Jim Brickman,Open Doors,relax,50,piano - relaxing
TROMSET12903CB06B4,96.428,-11.742,1,Tim Buckley,Cripples Cry,sad,100,sad
TROMWMD12903CADDF7,88.102,-2.718,0,Hypasonic,Your Love,happy,50,happy hardcore
TROMYVX128F428B729,123.467,-16.988,0,Chris Botti,Andante From Sonata #2 In A Minor For Unaccompanied Violin,relax,50,Relaxing Instrumental
TROMZNI12903CE70CA,182.492,-18.106,1,Tommy Emmanuel,Christmas Memories/Wheels,relax,50,relaxing
TRONAZV128F92C78B0,98.984,-12.519,1,Jessie Baylin,Tennessee Gem,happy,50,happy tunes
TRONHPV128F4293080,106.901,-11.627,1,Bright Eyes,At The Bottom Of Everything (Album Version),sad,50,Saddle Creek
TRONHZW128F4284A97,84.99,-2.848,1,InEffect & Gammer Ft. Andy L,We Come Alive,happy,50,happy hardcore
TRONKED128F42416B4,223.731,-7.774,0,The Ditty Bops,Sister Kate (Live Version),happy,100,happy
TRONKJY128E078FE9F,156.55,-25.177,1,John Martyn,Small Hours,sleep,50,music to fall asleep to
TRONLQV128F427CA30,160.074,-5.605,1,The Rocket Summer,Mean Thoughts and Cheap Shots,happy,50,happy
TRONMPR128F423F330,112.573,-8.538,1,Norah Jones,Creepin' In (Live),happy,50,happy tunes
TRONNCG128F92E19A1,146.081,-5.293,1,Jaymes Reunion,Rockin' Around The Christmas Tree,happy,50,happy
TRONPKG128F148D3BA,119.793,-12.776,0,Sting,Tides,sleep,83,sleepwell
TRONQKR12903CA1A0B,141.245,-6.958,1,RyanDan,Like The Sun,relax,100,relax
TRONRXB128F92DE6BC,102.159,-6.699,1,Augie March,Becoming Bryn,happy,100,happy
TRONURB128F429EBD9,100.391,-21.163,0,Brightblack Morning Light,We Share Our Blanket With The Owl,relax,100,relaxing
TRONYEG128F4298496,71.997,-7.709,1,Kaolin,Calme,angry,50,angry
TROOAHQ128F930C276,109.154,-11.89,1,Govi,Sky High,relax,50,relaxing
TROODQA128F428FCA2,164.013,-7.813,1,Nappy Brown,Every Shut Eye Ain't Sleepin',sleep,100,songs about sleep or being tired
TROOJPJ128F14A2A86,101.407,-6.941,1,Brand Nubian,All For One (Explicit) (2006 Remastered LP Version),relax,100,relax-hop mixtape
TROOJRA128F427FD52,120.009,-4.836,1,Garou,Au coeur de la terre,happy,50,makes me happy
TROOLGI12903CE4C63,167.462,-17.944,1,The Al Hirt Band,Cotton Candy,sleep,50,Songs I sleep to
TROOLKE128F146CC8D,109.029,-5.896,1,Frank Black,Fazer Eyes,relax,100,relaxing
TROOMFB128F149495C,91.016,-7.877,1,Subsonica,Per Un'Ora D'Amore (Live),relax,100,relax di elfis00
TROONJP128E07851C6,140.032,-10.62,0,Leela James,My Joy (Album Version),relax,100,relax
TROONQI12903CEAE62,145.149,-3.972,1,Still Flyin,Rope Burn,happy,50,happy
TROOQPH128F422776F,108.968,-14.266,1,The Clean,Rope,sad,100,unbearably sad
TROOTMW128F9343806,156.054,-13.003,0,Atman,Shaman's Drum,relax,100,relax
TROOTPF12903CF2B17,104.125,-9.372,1,Helen Love,Happyhardcore,happy,100,happy
TROOTYD128F428C56C,128.707,-17.422,1,Jim Brickman,Crooked River,relax,100,piano - relaxing
TROOUDH128F425B44F,123.986,-5.081,1,Calvin Harris,Wild Scenes,happy,50,happy
TROOUJN128F92DFCCF,130.009,-5.74,1,The High Water Marks,Polar,happy,50,happy happy birthday to me records
TROOWDG128F429E89B,160.221,-12.996,1,John Gary,If Ever I Would Leave You,relax,100,Music to relax by
TROOWXU128F93349B6,69.517,-11.487,1,David Lynch,I Can't Swim,relax,50,relaxing
TROOYRR128E0781D92,86.962,-8.042,1,The Auteurs,New French Girlfriend,sad,50,sad
TROPDNT12903D0698F,88.969,-10.329,0,Styrofoam,Blow It Away From Your Eyes,sad,66,sweet sadness
TROPFNX128F92DFDAA,77.094,-8.406,1,Emiliana Torrini,Flirt (slow blow),relax,100,relax
TROPIFK128E078BDF2,120.27,-5.916,0,The Glitterati,Do You Love Yourself?,happy,100,happy
TROPJPP128F92F9BEF,214.672,-15.537,1,The Occasional Keepers,A Distant Piano on a Foggy Night,sleep,100,sleeping vs dreaming
TROPMUY128E0782BE4,107.738,-8.414,0,Cockney Rebel,Mr Soft,happy,50,razor working happy hour
TROPNWR128F9324C8F,105.04,-4.795,1,Galactic,Thrill,happy,66,happy
TROPOVZ128F145FF36,114.952,-7.7,1,Robert Palmer,Tell Me I'm Not Dreaming,sleep,100,sleep and dreams
TROPQZK128F146E5C3,180.881,-3.411,1,Michelle Branch,Where Are You Now? (Album Version),happy,100,happy pop
TROPSUP128F92DFAF5,49.311,-11.87,1,J. Tillman,Someone With Child,relax,50,relaxing
TROPTHQ128F93291B8,101.466,-9.105,1,Scissorfight,Helicopter Killing Cottonmouth,angry,100,Butt fuck kriskronos is mutha fuckin angry HOMO
TROQGAF128F93673FD,166.219,-2.979,0,Brilliant Colors,Yell In The Air,happy,100,punki and solely happy
TROQGOR128F4261B52,117.932,-12.662,1,Sigur Ros,Sigur 4 (Untitled),sleep,50,Stuff to fall asleep to
TROQIHZ12903CE24D5,176.174,-30.221,1,Eldar,Out of Nowhere,happy,50,happy
TROQIHZ12903CE24D5,176.174,-30.221,1,Eldar,Out of Nowhere,relax,50,relaxing
TROQIRG128F426616F,167.125,-8.379,1,Bobo in White Wooden Houses,Papercues,relax,50,relax
TROQMEZ128E0789A29,83.165,-8.489,1,The Polyphonic Spree,Section 14 (Two Thousand Places),happy,66,superhappyfuntime
TROQQTH128F1464CE3,148.011,-7.154,1,Richard Marx,Nothing Left To Say,happy,100,get happy
TROQQUN12903CE592B,179.826,-14.754,0,Total Eclipse,Espanolizer,relax,50,relax
TROQRGW128E0786372,116.207,-23.229,1,Hem,My Father's Waltz,sad,100,sad
TROQTVC128F425F7FA,141.344,-18.937,0,John Doan,Night Crossing,relax,50,relaxing
TROQUEZ128F933E086,138.149,-10.391,0,Walter Becker,Do You Remember The Name,relax,100,relaxing
TROQVNU128F42B3D25,88.023,-10.492,1,No Angels,That's The Reason,sad,100,sad
TROQZHR12903CB80A6,143.953,-8.263,1,Matt Wertz,Capitol City,relax,66,relaxing
TRORBLU128E07864D4,219.983,-14.025,0,Kylie Minogue,Chocolate (EMO Mix),relax,50,relax
TRORGFR128F426A39A,137.98,-12.547,0,Future Breeze,No Need,happy,100,Happy Trance
TRORGTL128F932AA4A,140.013,-9.242,1,Staubkind,November,sad,100,sad
TRORHUE128F14A0091,144.032,-8.627,1,Starsplash,Free (Radio Edit),happy,63,happy hardcore
TRORIKB128E07950AE,94.068,-15.568,0,Lucia Micarelli,My Funny Valentine (Album Version),sleep,70,sleepy
TRORIKB128E07950AE,94.068,-15.568,0,Lucia Micarelli,My Funny Valentine (Album Version),relax,70,relaxing piano
TRORIXX128F92F0E0E,131.706,-7.988,0,James Carter,I'm In A Low Down Groove,happy,100,Im a little happy
TRORLEW128F42884E8,159.197,-9.776,1,Spiritualized,Intro,happy,50,oh happy day
TRORLRD128F429DD0D,157.799,-10.619,1,Blue Foundation,Empty Wall,sad,50,sad
TRORPTW128F4269879,130.005,-6.612,1,The B-52s,Funplex (Peaches Pleasure Seeker Remix),happy,50,happy
TRORSCE128F931B40E,185.084,-15.404,1,Béla Fleck,Right As Rain,happy,100,happy strings
TRORSYY128F428A3FB,87.155,-10.915,1,Sylvie Lewis,Just You,relax,100,relaxed
TRORXEP128F425C1E6,99.964,-9.758,0,Paralysed Age,Still I Can Hear You Singing,relax,50,relax dont do it
TRORYLP12903CDA9FE,120.059,-8.8,1,Minipop,My Little Bee,sleep,50,Sleep
TROSBUB128F930C97C,172.731,-14.748,0,Tuck & Patti,Getaway,relax,50,relax
TROSEDB128E0791639,87.139,-9.42,0,Gabriela Anders,Fire Of Love (Album Version),relax,50,relaxed
TROSFKY128F425BC19,151.948,-4.583,1,The Dykeenies,Waiting For Go,happy,100,happy
TROSLIT128F92FDC21,94.036,-6.522,0,Treacherous Three featuring Philippe Wynne,Whip It,happy,50,happy
TROSOBV128E07960F6,139.993,-18.716,0,Hombres G,Tormenta Contigo,sleep,100,for sleep
TROSOGS128F42439FB,126.03,-5.082,0,Exhumed,Twisted face,sad,100,sadus cover
TROSRJU128E0798869,94.975,-6.657,1,The Boy Least Likely To,Rock Upon A Porch With You,happy,100,happy
TROSSFW128F92D35DA,160.529,-24.057,1,David Darling,Cello Blue,relax,100,relaxing
TROSSQW128F92ECDA8,121.181,-7.944,1,Holy Ghost,Hold On,happy,100,hiccuphappy
TROSTDN128F42783F2,130.648,-14.185,1,The Nitty Gritty Dirt Band Featuring Johnny Cash,Tears In The Holston River,sad,100,sad
TROSUWW128F9312062,128.415,-17.767,0,Cornelis Vreeswijk,Fredrik Åkares morgonpsalm,sad,100,sad
TROSXOH128F421A4F8,165.998,-7.441,1,School Of Language,Extended Holiday,happy,100,making me somewhat happy
TROTBOV128F427D6BE,101.516,-16.55,0,China Crisis,Diary Of A Hollow Horse,relax,100,relax
TROTDGD128F92EEDE4,100.891,-12.042,0,Minotaur Shock,Let Me Out,sad,100,Beautiful sadness
TROTEOS128F92E8B4E,74.006,-7.502,1,Nikki,How To Break A Heart,sad,50,sad
TROTFLM128F1491D21,106.704,-10.51,1,Sinoia Caves,Naro Way,relax,100,relax
TROTHZX128F9312206,125.187,-9.374,1,Alex Britti,Milano,relax,100,relax
TROTIUH128E0782538,92.495,-12.788,1,Radiohead,Creep (Explicit),angry,60,angry
TROTJSZ128F423B00B,106.003,-10.408,1,Jeremy Kay,Weight In Gold,relax,100,relaxed
TROTKDK128F4278D73,84.846,-15.04,0,Bløf,Barcelona,sad,50,sad
TROTLHZ128F42730D2,117.888,-11.333,1,Sharko,I need someone,sad,100,sad
TROTLQF12903CE862D,121.919,-5.899,1,Johan,Everybody Knows,happy,50,songs that make me happy
TROTLQF12903CE862D,121.919,-5.899,1,Johan,Everybody Knows,sad,50,songs that make me sad
TROTLYY128F931A42D,130.947,-10.813,1,Solid Sessions,Janeiro,relax,50,relaxing trance
TROTMBQ128F149968B,141.945,-7.145,0,Scooter,Aiii Shot The DJ,happy,50,happy hardcore
TROTMPF128F428C106,105.747,-17.713,1,Memphis Slim / Buddy Guy,You're The One,happy,100,happy
TROTOCH128F427F1D9,99.586,-15.702,0,Jonathan Richman,Our Dog Is Getting Older Now,sad,100,saddest song in the whole world
TROTOTW128F9316C2F,143.98,-10.159,1,Darren Styles,Getting Better,happy,100,happy hardcore
TROTTUB128F92CADC5,131.859,-4.005,1,Will Young,Grace,happy,50,happy
TROTZZN128F424CD0A,154.417,-18.831,1,Lullatone,Leaves Falling,relax,66,relax
TROTZZW128F930187F,84.995,-2.891,0,4LYN,Train,angry,100,angry songs
TROUGWW128E0782B67,121.965,-8.647,1,Everclear,The Honeymoon Song,relax,50,relaxing
TROUHGN12903CB5759,81.157,-10.281,1,The Bill Gaither Trio,The King Is Coming,happy,100,Happy Harvest Southern Gospel Music Fan Club
TROUINV128F4240BD2,195.572,-3.588,1,Millencolin,Pepper (Album Version),happy,100,when u happy:D
TROUOKT128F92D3DA0,136.944,-6.15,0,Sway,Jason Waste,happy,100,happy camels
TROUOWP12903CA899A,100.233,-15.562,0,Konstantin Gropper,Good Friday,sad,100,sad
TROUOYT128F148BEF3,126.949,-10.485,0,Steve Lawler,illectronic Music,sleep,100,Sleep
TROUPZK128F4270F3A,183.351,-14.119,1,Led Zeppelin,"That's The Way  (""""In Concert"""" Live Version From BBC Sessions)",sad,100,sad
TROURWL128F4262B0E,147.718,-8.635,1,Patty Loveless,Rise Up Lazarus,happy,100,Happy Harvest Southern Gospel Music Fan Club
TROUWWD128F42B727E,120.956,-6.846,0,Plej,Freaks,happy,100,happy
TROVAWH128F14ACEDF,73.379,-24.252,0,Jan A.P. Kaczmarek,Farewell,sad,50,sad
TROVBLR128F1473194,128.003,-9.935,1,Sasha,We Can Leave The World - Album Instrumental Version,relax,100,relax
TROVCFB12903CF7425,142.586,-5.004,1,Datarock,I Will Always Remember You,happy,50,really happy
TROVEHI12903CBAEB4,130.032,-13.364,0,Ochre,Napolese,sleep,60,sleeptronica
TROVHBS128F42477FE,159.819,-6.773,1,Mega City Four,Android Dreams,sleep,100,sleep and dreams
TROVHKY128F14A1CC9,94.165,-8.487,1,Theodore Shapiro,Illegal Immigration,relax,100,relaxing
TROVJPG128F428521A,126.376,-7.29,0,The Shortwave Set,House Of Lies,sad,50,sad
TROVJQI12903CADE02,85.006,-1.703,0,Darren Styles,Flashlight,happy,83,happy hardcore
TROVKVY128F4240F77,65.049,-14.838,1,Tiger Lillies,King Neptune,sad,100,sad
TROVPHT128F4285189,175.092,-3.611,0,Dougal & Gammer feat. MC Storm,Hardcore Ballistic,happy,100,happy hardcore
TROVSHR128F429ADAE,124.975,-4.714,1,Blue States,What Can Be Done To Right A Wrong,relax,100,relaxing
TROVTEK128EF33FAAD,128.148,-9.477,0,Whitesnake,Ain't No Love In The Heart Of The City (2007 Digital Remaster),relax,50,rock 80s relax
TROVTXB128F92C2517,92.849,-16.667,1,Emre Aydin,Tesadüfen,sad,50,tesadufen
TROVWFQ128F930177E,167.893,-4.833,1,Allister,Westbound,happy,66,happy
TROWCNV128F4280B85,146.962,-9.664,1,John Mayer,New Deep,relax,50,relax
TROWEDI128F93028E0,139.32,-10.15,1,Red Snapper,Mountains and Valleys,relax,50,relaxing
TROWKWM128F427488B,91.882,-5.123,0,Chanté Moore,Special,happy,100,happy Rnbgems
TROWKZB128F93171DA,125.907,-19.731,1,James Yorkston,Summer's Not The Same Without You,relax,100,SingerSongwriter Easy Listening Relax
TROWLGP12903CBED23,125.977,-6.624,1,Sarah Jane Morris,Ever Gonna Make It,relax,100,relax
TROWLZZ128F423976F,85.127,-8.874,1,The Shaky Hands,The Sleepless,sleep,100,sleepless nights
TROWQIA128F42697CF,87.42,-26.376,1,Klaus Badelt,Where The Ghosts Are,sad,50,sad
TROWSCO128E0786AE5,96.333,-17.751,1,Norman Brown,You Can Close Your Eyes (Album Version),relax,50,relaxing
TROWZYK128F428DAD9,109.091,-16.673,1,Orenda Fink,No Evolution (Acoustic),relax,50,relaxx
TROXBIA12903D094D1,87.907,-13.121,1,Kashmir,Danger Bear,relax,66,relaxing
TROXCEK128F4241CA8,43.155,-17.754,1,Hank Williams Jr.,I'm So Lonesome I Could Cry (Acoustic Version),sad,100,Saddle Creek
TROXCOI128EF35DF21,100.369,-17.07,0,Bruno Sanfilippo,Suplicant,relax,100,relax
TROXCOZ128F4278D8D,152.926,-6.043,1,End Of Fashion,In Denial,sad,100,sad
TROXEYO128F14ACE6E,129.012,-13.215,1,Thomas Newman,Cosmic Aristotle,happy,50,happy
TROXFVJ128F1465265,89.822,-13.917,1,Amos Lee,Bottom Of the Barrel,happy,63,happy
TROXGZG128F426D0DB,169.3,-8.644,0,Laid Back,Elevator Boy,happy,50,happy
TROXIAU128F932E78B,94.558,-17.533,0,Nicholas Gunn,Return Of The Butterfly,relax,50,relax
TROXIDS12903CE2129,70.267,-11.841,1,Eisblume,a trip into the sun,sad,100,sorrowed heart of sadness
TROXJTV128F931A3FB,137.77,-11.884,1,The Ditty Bops,All Over You,happy,50,misssoftserve happy
TROXLAJ128F424362A,90,-2.82,0,The Rocket Summer,Hold It Up,happy,60,happy
TROXLGR128F92D4BFC,163.309,-6.202,0,Los Lonely Boys,I Don't Wanna Lose Your Love (Live),relax,50,relax
TROXLXW128F146B024,144.074,-9.844,0,Tina Turner,Dancing In My Dreams,sleep,50,theme: sleep
TROXMNT128F145D36B,80.248,-8.423,1,Stephen Simmonds,Alone,sad,66,Sade
TROXPUA128F93171CC,131.137,-19.705,1,James Yorkston,Would You Have Me Born With Wooden Eyes?,sad,66,Sad Songs For Being Alone
TROXSFG128F92FADC7,76.163,-13.835,1,Hefner,Grandmother Dies (B-Side),sad,100,these are the sad songs
TROYBXE128F92FF6B9,103.397,-15.062,0,Simon Cooper,In Search of Iseult,relax,100,relaxing
TROYCEX128F92FBB86,110.711,-22,0,Tom Barabas,Crystal Dance,relax,50,relax
TROYJGC128F9316AF4,119.976,-21.471,1,Burkhard Dallwitz,It's a Life,relax,100,relax
TROYQAO128F1497E32,101.445,-15.488,1,Julie Doiron,Snow Falls In November,happy,50,happy days i will never see
TROYQUN128F427D3A2,130.481,-9.657,1,Someone Still Loves You Boris,The Beach Song (1),happy,100,Happy song
TROYRXT12903CA5F59,78.396,-19.182,1,Saturday Looks Good To Me,Last Night I Fell Asleep on Your Floor,sleep,50,songs about sleep or being tired
TROYTWN128F426BEFB,106.255,-13.561,1,Dave Brubeck,Keepin' Out Of Mischief Now,relax,50,relaxing
TROYWAW128F930B15A,88.011,-5.363,1,Hil St. Soul,Smokey Joint,relax,100,relax
TROYWVJ12903CAFD50,168.017,-4.142,1,DJ Paul Elstak,The Promised Land,happy,100,happy hardcore
TROYXSP128F9351BA8,124.113,-10.581,1,Julian Plenti,No Chance Survival,sad,100,sad
TROZFJY128F427BC17,94.403,-16.018,1,Sleeping States,Memory Games,sleep,50,sleep songs
TROZFUG128F932FF1C,90.667,-7.206,1,Prozzak,Just Friends,sad,50,sad
TROZGMS128F429DB1C,120.403,-8.117,1,Ryan Adams,Blue Hotel,sad,66,theinfinitesadness
TROZGVB128F9301F89,135.431,-9.899,1,Larry Norman,I've Got To Learn To Live Without You,sad,100,sad
TROZHUV128F429A6DF,142.017,-3.688,1,Lit,Everything's Cool,happy,60,happy
TROZIOU128E078167B,149.554,-5.45,1,The Concretes,Seems Fine,happy,62,happy
TROZJOW128F145BE59,141.491,-19.887,1,Michael Gettel,Windows And Walls,relax,60,relaxing
TROZMCH128F427F1F8,99.423,-6.728,1,British Sea Power,Tugboat,happy,50,theres a place Id be happy
TROZNHW128F4225137,90.101,-9.135,0,Peggy Scott-Adams,Slow Drag,relax,100,relaxing
TROZPMV128F42276FF,112.189,-6.411,1,Legacy Five,He Forgets,happy,100,Happy Harvest Southern Gospel Music Fan Club
TROZPNQ128F930E3DF,126.994,-4.947,0,Tiga,Beep Beep Beep,happy,50,happy
TROZPSM128E079516F,101.138,-3.932,1,Tito Nieves,En El Destierro,relax,50,relax
TROZQGK128F145E9AD,159.285,-5.494,1,Stroke 9,Latest Disaster,angry,100,angry break-up songs
TROZRDN128F935017D,106.072,-22.24,1,Maher Shahal Hash Baz,Lunch Scene In 8mm Film,sleep,100,music to fall asleep to
TROZSWZ12903CC5443,0,-10.638,1,Sa Trincha,Sa Trincha 2009,relax,100,relaxing
TROZVIE128F92E2D32,92.241,-12.044,1,Phil Keaggy,The Road Home (Album Version),sad,100,When I Feel sad
TROZVVI128F93167AC,82.148,-19.367,1,DJ Cheb I Sabbah,Durga Puja (The Nada Brahman Mix: Yoga Of Sound Based On Raag Durga),relax,100,relaxing
TROZWGB128F429FA22,139.009,-12.068,1,Stern Combo Meissen,Das alte Schloß,relax,50,stuelpner relaxt
TROZWTV128F423B774,140.512,-5.865,0,Dolour,You Can't Make New Old Friends,happy,100,happy indie
TRPAABW128F9307C8C,95.483,-2.326,1,New Found Glory,Truck Stop Blues,happy,50,this song makes me happy in the pants
TRPABFV12903CEB91D,94.498,-6.615,1,Lewis Family,The Old Family Table,happy,50,Happy Harvest Southern Gospel Music Fan Club
TRPAEFB12903CC69DB,173.081,-4.602,0,Darren Styles,Bassline Road,happy,100,happy hardcore
TRPAERN128F1493B72,103.769,-8.222,1,Natalie Merchant,Build A Levee (Remastered LP Version),relax,100,relax
TRPAFEF128F427F47D,92.006,-11.707,1,Habib Koite,Fimani,relax,100,relaxing
TRPAFNT128F42947B4,97.994,-8.084,1,Karl Denson,Who Are You?,relax,50,relaxation music
TRPAIGV128E078575E,133.445,-9.21,0,Pretenders,Samurai,sad,100,emo saddiez
TRPAKZL12903CEF5C9,35.84,-21.009,1,Silly Sisters,Fine Horseman,sleep,50,sleepy and comfortable hours
TRPAOSL128F427FD56,85.011,-8.616,1,Garou,Ton premier regard,happy,100,makes me happy
TRPAQPQ128F9337148,92.902,-5.521,1,Median,Collage,relax,50,relax-hop mixtape
TRPAQWT128EF34B33E,126.125,-8.788,0,Sestry Steinovy,Ach jak jsi krásný,sad,50,diego pisador
TRPATXT128F427EC91,139.448,-8.774,1,Aberfeldy,A Friend Like You,happy,100,happy
TRPAUHM128F4257AC7,120.004,-10.027,0,Telepopmusik,Breathe Extended Version Mix,relax,100,relaxing - non-classical
TRPAXRT128F9320D77,101.942,-16.13,0,SAMULI PUTRO,Elämä on juhla,happy,100,makes me happy
TRPAYMP128F14990C6,131.126,-14.246,1,Baden Powell / Jimmy Pratt,Deve Ser Amor,happy,50,happy
TRPBBMC128F42625C2,124.289,-8.109,0,The Promise Ring,Bread & Coffee,happy,100,not so happy
TRPBCTX128F14A9223,75.329,-12.684,1,Alasdair Roberts,The False Bride,sleep,100,ease into sleep
TRPBDEK128F4266656,99.301,-8.07,1,Yann Tiersen & Shannon Wright,Callous sun,relax,100,relax
TRPBEXS12903CF7BF4,153.814,-10.789,0,Ferraby Lionheart,Tickets To Crickets,happy,50,happy
TRPBJJQ128F14698A7,134.995,-8.953,1,Dreadzone,Third Wave,relax,100,relax
TRPBJNI128F429B5AC,118.614,-24.655,0,Dominic & Neil Stacey,Friends,sad,100,sad
TRPBMBI128F930297E,170.017,-4.647,0,Sy & Unknown featuring Lou Lou,Dont Leave Me Now,happy,100,happy hardcore
TRPBMZS128F4295086,184.546,-4.488,1,Goldfinger,You Think It's A Joke,angry,50,mood angry depression
TRPBOBB128F92FF598,144.036,-4.031,0,Shakira,Mon Amour,angry,50,angry
TRPBPVS128F145990D,88.918,-3.269,1,July For Kings,Start Again,angry,50,angry
TRPBSCZ128F1499151,101.947,-11.164,1,Tommy Guerrero,Organism,relax,50,relaxo
TRPBVYS128F4232511,148.497,-12.129,1,Jimmy Riley,I Wish It Would Rain,sad,100,sad
