"track_id","tempo","loudness","mode","artist_name","title"
"TRMQIGX128F4257011",80.296,-7.546,1,"Robbie Williams","Appliance Of Science"
"TRMQIHA128F9326A6F",132.345,-6.723,1,"Unwound","Scarlette"
"TRMQIHH128F4292465",124.056,-21.49,1,"Mathias Schaffhäuser","Love Is A Trip"
"TRMQIHM128F146F561",120.192,-7.845,1,"Voo Voo","Papierosy I Gin"
"TRMQIID128F14A378E",85.036,-6.601,1,"Klee","Wunschfrei"
"TRMQIIR12903CD54F6",106.775,-13.12,1,"Medlz","Last Christmas"
"TRMQIKA128F426F697",97.526,-5.432,1,"candycream","Am Start"
"TRMQIKG128F14758F0",207.832,-10.247,1,"The Lords","Country Fever"
"TRMQIKK128F1466969",79.121,-21.947,1,"Strangelove","Low Life"
"TRMQIKQ128F42ABBC7",86.031,-18.309,1,"Luigi Tenco","Il Mio Regno"
"TRMQILP128F9348C5A",115.527,-12.027,1,"Ana Gabriel","Huelo A Soledad"
"TRMQIMB128F14A21E5",188.163,-9.03,1,"Claw Boys Claw","Loaded"
"TRMQIMS12903CD42AC",131.98,-7.501,1,"Evil Nine","For Lovers_ Not Fighters"
"TRMQINE12903CE52CB",157.794,-3.227,1,"One For The Team","Best Supporting Actress"
"TRMQINO128F1465246",99.585,-8.777,1,"Maze Featuring Frankie Beverly","Workin' Together (2004 Digital Remaster) (Feat. Frankie Beverly)"
"TRMQIOL128EF34E25B",141.753,-3.782,1,"Carman","Serve The Lord"
"TRMQION128F429F9F9",104.531,-15.48,0,"Jazz Gillum","Fast Woman"
"TRMQIOP12903CC66FA",147.946,-17.814,1,"King Tubby & the Aggrovators","Blessed Dub"
"TRMQIPO128F4268243",125.396,-7.27,0,"La Mosca Tse-Tse","Yo Te Quiero Dar"
"TRMQIPU128F4289418",87.352,-10.138,1,"Foo Fighters","Big Me"
"TRMQIQF128F148B49E",135.999,-10.529,1,"Leon Lai","DNA Chu Cuo"
"TRMQIQP128F4250A07",129.783,-11.337,1,"Keith Hudson","I'm Not Satisfied"
"TRMQIQV128F425DE63",134.28,-13.352,1,"Kay Starr","Betcha I Get Ya"
"TRMQIQZ12903CE3765",127.991,-3.861,0,"Plastik Funk feat. Lyck","Cinderella Stereo"
"TRMQIRJ128F147AEBD",106.048,-4.674,1,"Mauricio Y Palo De Agua","Solo Tengo"
"TRMQIRL128F933FEA8",121.978,-8.411,0,"Robert Owens","New World"
"TRMQISR128F422DEF4",120.222,-15.104,1,"Radiohead Tribute","Let Down"
"TRMQISV128F42B82CD",168.672,-7.672,1,"Bruce Springsteen","Mrs. McGrath"
"TRMQISW12903C9F648",121.525,-20.103,1,"MANDRAGORA SCREAM","Nails"
"TRMQITD128F92D1A39",137.638,-23.647,1,"Dúo Cadenza","Sonata in E-Flat Major_ Nº IV_ Op. 8: Allegro Poco Presto"
"TRMQITL12903CBECD4",127.988,-3.615,0,"Erika Jayne","Pretty Mess"
"TRMQITS128E0783BCD",120.06,-19.543,1,"B-Tribe","Angelic Voices"
"TRMQIUE128F1490B53",123.951,-19.456,1,"Joe Turner","The Ladder"
"TRMQIUI128F428C07D",186.027,-3.169,1,"Liza Li","Ihr armen Reichen"
"TRMQIUI12903CDF874",121.337,-4.091,0,"The Buff Medways","1975"
"TRMQIUJ128F4283B80",141.043,-14.532,1,"The 5 Royales","I'm Gonna Run It Down"
"TRMQIVO128F422A92B",101.126,-21.487,0,"Charley Patton","Dry Well Blues"
"TRMQIWJ128E0782276",101.487,-10.291,1,"Todd Rundgren","Mated"
"TRMQIXF128F1472A83",124.681,-6.508,1,"Leo Gandelman","A Ra"
"TRMQIXQ128F93107E4",135.684,-5.356,0,"My Ruin","Summer of Hell"
"TRMQIYE128F423CEEC",90.097,-10.836,1,"The Glenn Miller Orchestra","Let's Dance"
"TRMQIYI128F42B3262",163.358,-8.416,1,"Kenny G","You're Beautiful"
"TRMQIYP128F92F7996",158.162,-14.21,1,"Claudine Longet","What Have They Done To My Song_ Ma"
"TRMQIYZ128F426852E",127.757,-12.9,1,"Barricada","No hay tregua (version acustica)"
"TRMQIZR128F92F71F7",79.3,-10.595,1,"Alessandro Safina","Anima Mia Lontana"
"TRMQIZW128F42AF413",119.914,-5.676,1,"Beth Orton","Central Reservation"
"TRMQIZZ128F14591A8",145.851,-12.475,0,"Cutting Crew","I've Been In Love Before (Single Version)"
"TRMQJAB128F92D2BDD",84.844,-6.085,0,"Serge Devant","Sweet Harmony (Original Mix)"
"TRMQJBE12903D00174",194.996,-3.196,0,"Persiana Jones","La tua vita cambia"
"TRMQJCH12903C9A8B6",104.984,-6.8,1,"Outkast & Slimm Cutta-Calhoun","High Schoolin (LP Version)"
"TRMQJCI12903CEA45B",90,-9.01,0,"Bluetech","Lost in an Imagined Labyrinth"
"TRMQJCW128F9321727",194.148,-7.596,0,"Urinals","Last Days of Man on Earth"
"TRMQJDB128F92FBB08",31.827,-8.91,1,"The Dirty Projectors","We Could Cling"
"TRMQJDV128EF34C256",106.437,-5.516,1,"xbxrx","Eighth War"
"TRMQJEQ128F931E7EA",110.992,-8.595,1,"Elvis Crespo","Mi Fracaso"
"TRMQJFK128F4232AC8",107.991,-3.799,0,"Laura Pausini","Un'emergenza d'amore (Live)"
"TRMQJFV128F4222149",183.266,-5.944,0,"Salem","Jerusalem"
"TRMQJGK12903CE9D80",127.986,-6.646,0,"Zig Zag","NY Rock City (Original Mix)"
"TRMQJGN128F4260577",135.909,-5.005,1,"Athlete","Hurricane"
"TRMQJIG12903C995FC",160.01,-7.3,0,"Rogue Traders","Childlike"
"TRMQJIL128F4230A15",183.46,-6.73,0,"Bright Light Fever","A Deeper Blue"
"TRMQJIV128F92D1862",126.034,-7.205,0,"Cosmic Gate","Not Enough Time"
"TRMQJJJ128F42AD708",122.834,-12.926,0,"Antti Tuisku","Sydämeeni joulun teen"
"TRMQJJR128F9334172",141.892,-7.972,0,"MC Ren","Villainist Tales"
"TRMQJJT12903CDCE03",183.488,-5.142,0,"Flee the Seen","Wire Tap Out"
"TRMQJJW128F427B9B7",119.608,-3.679,0,"Ghoti Hook","Love By The Numbers (Banana Man Album Version)"
"TRMQJKA128F92EB1CF",94.205,-6.676,1,"Psyched Up Janis","Shudder"
"TRMQJKV128F92E7C7D",138.474,-5.063,1,"Rye Coalition","Bustled Bride's Last Ride"
"TRMQJLB128F92E3AA5",150.727,-3.789,1,"Army Navy","Saints"
"TRMQJLN128F931B7F5",111.207,-13.027,1,"Grand Puba","That's How We Move It (LP Version)"
"TRMQJMF128EF361656",102.419,-6.559,1,"Chayito Valdez","Me Lo Dijo Mi Madre"
"TRMQJMF128F92FC756",189.832,-21.784,1,"Stargarden","Octal"
"TRMQJMV128E0792BE1",120.043,-29.325,1,"Ronny Jordan","Into The Light"
"TRMQJNR128F422978B",111.99,-8.638,0,"Soundhacker","Depression And Vortex At Jan Mayen"
"TRMQJOD128F1476F88",92.297,-13.139,1,"Sheila Chandra","Nada Brahma (Excerpt)"
"TRMQJOJ12903CE180A",137.854,-13.893,1,"T. Texas Tyler","Courtin' In The Rain"
"TRMQJPF128F14B0B95",131.988,-9.01,1,"Okkervil River","Black Sheep Boy #4"
"TRMQJPM128F42A67ED",87.789,-7.845,1,"Paolo Nutini","Rewind [Live At Isle Of Wight Festival]"
"TRMQJPY128F4232F24",177.277,-9.04,0,"Latyrx","Say That"
"TRMQJPZ128F14A3786",133.98,-9.982,1,"Klee","Für alle_ die"
"TRMQJQJ128F92F29D8",110.642,-20.055,0,"R. Carlos Nakai","Three Worlds (World)"
"TRMQJQO128C71965EB",134.718,-6.906,0,"Puressence","Traffic Jam In Memory Lane"
"TRMQJQZ128F934FB48",166.899,-3.754,1,"Jeromes Dream","This Is For Baby Fat."
"TRMQJRD128F92E7C5E",120.019,-12.981,1,"frank bretschneider & taylor deupree","interlock"
"TRMQJRM128F92FA04F",38.411,-23.336,0,"Joan Baez","Three Fishers"
"TRMQJSG128F9310FD6",116.178,-15.196,1,"Francis Magalona","Bahay Yugyugan (1997 Digital Remaster)"
"TRMQJTC128F4258B7B",60.081,-20.057,1,"Speedstar","Appletree"
"TRMQJTW12903CEE014",84.162,-26.176,1,"Gordon Jenkins","Repeat After Me"
"TRMQJUJ128F14886DE",141.577,-7.554,1,"Placebo","Lady Of The Flowers (2006 Digital Remaster)"
"TRMQJUK128F1478E5A",110.002,-6.565,1,"Alberto Plaza","Pa' Lante"
"TRMQJVG128F42741EE",96.31,-13.31,1,"Francis Cabrel","Les Chemins De Traverse"
"TRMQJVK128EF35131F",128.03,-10.079,0,"Emanuele Inglese","(Keep Lost (S.Gamma Mix)"
"TRMQJVM12903CA54C0",148.733,-9.985,1,"Winston Curtis","Release Me"
"TRMQJVN128F42AC8B5",170.074,-8.685,1,"Bløf","De Mooiste Verliezers (UMOJA Live)"
"TRMQJWF128F9311871",141.962,-7.272,1,"Shakta","Next Stop Kawaguchi"
"TRMQJWG128F4235267",125.265,-14.056,1,"Paul Hardcastle","King Tut"
"TRMQJWV128F92D316A",95.682,-15.406,1,"Lu Fang","The Wild Goose Flies Away"
"TRMQJWY128F4259D9A",147.783,-12.972,0,"Keziah Jones","Autumn Moon"
"TRMQJXI128F422974D",115.891,-10.766,0,"Franz Ferdinand","Fade Together"
"TRMQJXQ128F426F064",107.961,-10.858,1,"Amistades Peligrosas","La Ultima Tentación"
"TRMQJXT128F932F24A",131.953,-10.391,1,"Edoardo Vianello","I Watussi"
"TRMQJYM128F9334C3A",200.01,-12.595,1,"Louis Logic","Idiot Gear (Accapella)"
"TRMQJYQ128F931C2DE",59.795,-16.747,0,"Phil Miller","Out There"
"TRMQJYY128F935A23C",126.93,-8.04,0,"Easily Influenced","Rockit!"
"TRMQJZU12903CB6B6F",57.315,-13.424,0,"Reynaldo Armas","Quince Años"
"TRMQJZX128F930D542",116.129,-16.71,1,"Arts & Decay","The King"
"TRMQJZZ128F426C1C0",124.996,-5.579,1,"Cut 'N' Move","Real Emotion"
"TRMQKAG128F931116D",139.996,-4.683,0,"Mark Eteson & Jon Prior","Dynamic Stability"
"TRMQKAM128F427559E",94.965,-6.734,0,"Unshine","Animal Spirit"
"TRMQKAP128F92F8905",84.871,-5.5,1,"The Krayolas","A-Frame"
"TRMQKAW128F427E1FC",76.363,-12.467,1,"Charlie Walker","Pick Me Up On Your Way Down"
"TRMQKBZ128F145220A",157.429,-1.922,0,"Feeder","Honeyfuzz"
"TRMQKCC128E0794CFB",129.86,-6.154,1,"Number One Cup","Remote Control"
"TRMQKCF128F934A6AF",151.626,-10.617,1,"Duke Ellington And His Orchestra","In A Mellotone"
"TRMQKCR128EF3636F6",91.038,-14.794,1,"Mercan Dede","Ab-i Çesm"
"TRMQKDD128F935F79C",95.99,-13.945,0,"Razzy Bailey","If I Could Write A Song"
"TRMQKDX128F428C918",125.203,-6.732,0,"Chromeo","Bonafied Lovin (Headman Remix)"
"TRMQKDY128F42597B2",168.045,-9.444,0,"Sade","Somebody Already Broke My Heart"
"TRMQKEO12903CB9943",114.492,-9.8,0,"Caroline Dahl","Parrot Dance"
"TRMQKES128F4275DFE",102.937,-8.31,1,"Jo Privat","La Java Bleue"
"TRMQKET12903CC3D04",155.069,-10.173,1,"Richie Spice","So Many Youths"
"TRMQKFE128F932DEBB",165.019,-6.296,1,"Tankcsapda","Füst És Lábdob"
"TRMQKFK128F92D2AD2",109.979,-4.711,1,"No Age","Boy Void"
"TRMQKGK128F4233B0B",75.364,-20.02,0,"Meade Lux Lewis","The Blues Part 4"
"TRMQKGK128F931A0DA",177.941,-4.118,1,"Bo Kaspers Orkester","En Helt Annan Värld"
"TRMQKHD128F42878DE",143.395,-6.122,1,"The Figgs","Hobbie Skirt (In Erie)"
"TRMQKJG128F92E6F69",127.926,-5.833,0,"Black Box","Everybody Everybody"
"TRMQKJI128E0789035",64.958,-15.408,1,"Gorillaz","Intro"
"TRMQKJW128EF35059E",74.007,-8.618,1,"Fabrizio Moro","Ognuno Ha Quel Che Si Merita"
"TRMQKJY128F933D203",149.369,-9.041,0,"Bullet Lavolta","Autopilot"
"TRMQKLF128F42A95F3",134.048,-6.63,0,"Factoria","Revive"
"TRMQKLK128F427E2FF",144.221,-4.626,0,"Gazebo","Open Door"
"TRMQKLU128F4226071",98.394,-12.351,0,"AVID All Stars","Hound Dog (In The Style Of Elvis Presley)"
"TRMQKLX12903CE8149",156.516,-6.173,1,"Teenage Kicks","All the Kids"
"TRMQKMB128F932C865",119.985,-7.824,0,"DÉSOLÉ","Ex-miss Monde"
"TRMQKMC128F421A262",65.737,-21.425,1,"Stacy Sullivan","Once Upon A Time"
"TRMQKMP128F426DBB0",146.303,-17.374,0,"Eugene Ormandy","II. Allegro scherzando from Symphonic Dances_ Op. 45"
"TRMQKNZ12903CDB11B",178.288,-4.333,0,"The Dead Weather","Hustle And Cuss (Album Version)"
"TRMQKOH128F9348C1E",113.514,-28.732,1,"Javier Navarrete","Jealousy"
"TRMQKOW128F4272D35",138.5,-11.445,1,"Bic Runga","Counting The Days"
"TRMQKOZ128F92F8D77",139.289,-9.828,1,"The Geraldine Fibbers","Marmalade"
"TRMQKPV128F421B35F",96.11,-5.364,0,"Tankard","Underground (Atmosphere: Hostile)"
"TRMQKPX12903D0D0D6",142.251,-6.177,0,"Rhinoceros","Self Destruct"
"TRMQKQF128F426FC4A",141.628,-15.511,1,"Phil Harris","44 Sycamore"
"TRMQKQN128F147361D",91.864,-9.516,0,"Freddie & The Dreamers","When I'm Home With You"
"TRMQKQX128F9325E27",124.375,-11.585,1,"Nick Cave & The Bad Seeds","The Carny (2009 Digital Remaster)"
"TRMQKRD128F422316D",93.491,-6.997,1,"The Freestyle Fellowship","Sike"
"TRMQKRV128F92FB8B3",118.746,-16.935,1,"Blind Boys of Alabama","You'll Never Walk Alone"
"TRMQKRX128F92F7382",172.396,-11.693,1,"Will Kimbrough","Pride"
"TRMQKSC128F933191E",86.94,-11.802,1,"L.E.G.A.C.Y.","I'm A Star [Acapella] (feat. Chaundon_ Median_ Joe Scudda)"
"TRMQKSF128F92D9208",88.255,-15.181,1,"Michelle Williams","Lovercise"
"TRMQKSI128F933681B",157.953,-2.804,1,"AutoVaughn","One More Time"
"TRMQKTL12903CC2B62",156.105,-10.76,1,"San Serac","The Black Monolith"
"TRMQKUG128F4260178",166.172,-8.571,1,"DJ Godfather","What"
"TRMQKUG128F92F0C8D",81.185,-11.479,1,"The Gatlin Brothers","Amazing Grace"
"TRMQKUJ128F14563B5",119.912,-8.309,1,"Joan Of Arc","80's Dance Parties Most Of All (LP Version)"
"TRMQKUO128F92E4188",121.974,-6.55,0,"Black Science Orchestra","Rican Opus #9 (Album Version)"
"TRMQKVC128F1462572",146.431,-8.546,1,"The Honeycombs","Colour Slide"
"TRMQKVM12903CC5064",87.938,-6.778,1,"Air Supply","Don't Throw Our Love Away (Album Version)"
"TRMQKVP128F92E5046",99.899,-8.619,1,"Trey Songz","Takes Time To Love"
"TRMQKWW128F93166ED",107.136,-3.231,1,"Converge","Home Song"
"TRMQKXZ128F92FBE34",113.695,-20.789,1,"Tom Barabas","Prelude To Love"
"TRMQKXZ128F932A958",99.008,-5.655,1,"Theory Hazit","Go Ahead (Instrumental)"
"TRMQKYM128F4272649",111.938,-4.865,0,"Chris Cornell","Today"
"TRMQKYO128F42697C5",168.602,-8.33,1,"Fat Joe featuring Opera Steve","300 Brolic"
"TRMQKYY128F424CDCB",118.583,-9.674,1,"Vic Godard & Subway Sect","Place We Used To Live"
"TRMQKZJ12903CCACA1",117.981,-8.339,0,"The Sunshine Underground","Any Minute Now"
"TRMQKZN128F930DA9F",76.156,-6.411,1,"Jimi Jamison","Run From the Thunder"
"TRMQKZQ128F92F957D",107.779,-7.905,0,"Eddie ""Cleanhead"" Vinson & The Young Blues Thrillers","Mr. Cleanhead's Blues"
"TRMQKZW128F426CDC4",90.374,-40.486,1,"Leonard Bernstein;New York Philharmonic","The Planets_ Op. 32/Neptune_ the Mystic. Andante ? Allegretto"
"TRMQLAH128F423142A",94.988,-8.795,1,"Bobby Rush","Hoochie Man"
"TRMQLAR12903D0EBE2",128.009,-13.993,1,"Eartha Kitt","Beale Street Blues"
"TRMQLAV128F931150D",111.213,-9.643,1,"Colin Blunstone","Second Avenue"
"TRMQLBH128F933A6A8",105.153,-10.649,1,"Pescado Rabioso","Me Gusta Ese Tajo"
"TRMQLBV128F42B64F9",149.196,-26.834,0,"Bob McKenzie / Doug McKenzie","Black Holes"
"TRMQLCG128F422872E",78.863,-14.853,1,"Olle Ljungström","LaLaLa"
"TRMQLCG128F92FE55F",159.501,-14.704,1,"John Prine","Way Down  (LP Version)"
"TRMQLCQ128F425D7A8",144.467,-9.291,1,"Itchyworms","Para Sa Pinakamatangkad Na Tao Sa Buong Mundo"
"TRMQLDZ128F93197C8",165.995,-21.628,1,"Tina Dico","So Long Hearts"
"TRMQLEP128F92F87E9",135.896,-6.032,1,"DJ Vix","From The Mind Tappeh"
"TRMQLEY128F42702CF",142.504,-6.169,1,"The Bug","Poison Dart"
"TRMQLFM128F429A8BB",93.6,-10.191,1,"Evil Mothers","For Kicks"
"TRMQLFM12903CECC6C",177.758,-8.108,1,"Stuck Mojo","Twisted"
"TRMQLFN128F145B3D5",154.468,-13.25,1,"Be Bop Deluxe","Fair Exchange (Live)"
"TRMQLGX128F9310588",94.002,-15.71,1,"Jean Michel Jarre","Oxygène 10 Transcengenics 1 (Remixed by Loop Guru)"
"TRMQLIM128F92D8EFF",102.056,-16.642,0,"Ned Rorem","Poems by Paul Goodman and Theodore Roethke: My Papa's Waltz"
"TRMQLJG128F42ADCCA",99.995,-11.824,1,"Corona","In The Name Of Love"
"TRMQLKC128F92F966A",120.027,-6.788,0,"Schneider Tm","A Ride"
"TRMQLKH128F4266AD9",167.976,-19.958,1,"Yo-Yo Ma;Philip Glass Ensemble","Primacy of Number"
"TRMQLLH128F932C7CE",205.189,-17.212,1,"Arc Angels","Symphonie n 40_ Mozart"
"TRMQLLL128F4290126",136.073,-9.73,1,"Major Problems","Out Of Sight (Pulsedriver Remix)"
"TRMQLMT128F42AF22C",121.948,-6.352,1,"Sara Groves","Add To The Beauty"
"TRMQLNC128F933BE36",209.849,-4.666,0,"Career Suicide","Stay Right Here"
"TRMQLOF128F934AB26",178.318,-8.595,1,"Slayer","The Final Command"
"TRMQLOQ128F4227CC5",99.82,-5.476,1,"Gerling","The Deer In You (Deli Brothers Remix)"
"TRMQLOV12903C94170",96.816,-4.45,1,"Ivy Queen","La Sicaria"
"TRMQLPV128F934152B",135.382,-13.758,0,"Woody Guthrie & Jack Elliott","Alabammy Bound"
"TRMQLQD128F14991CF",110.556,-11.538,1,"George Howard","One Last Time"
"TRMQLQY128F422BA30",105.976,-8.251,0,"Silkworm","Pearl Harbor"
"TRMQLRE128F932641A",137.046,-7.736,1,"Frequency featuring Harissa May","Timeless Night"
"TRMQLRE12903CC15B3",104.506,-7.15,0,"Mochipet","Backyard Wrestling"
"TRMQLRL128F425945E",127.994,-5.925,1,"The Specials and Fun Boy Three","Our Lips are Sealed (Zipper Mix)"
"TRMQLSW128F93399F0",136.128,-11.076,1,"Billy J Kramer & The Dakotas","I'll Take Charge (Mono)"
"TRMQLTN128F42AA8CA",55.126,-24.869,1,"Roger Waters","Esclavage"
"TRMQLUE128F145A68F",84.078,-13.489,0,"Bachman-Turner Overdrive","Not Fragile"
"TRMQLUJ12903CB73E1",124.088,-6.89,0,"Jes","Where You Are"
"TRMQLUW128F42579B3",86.533,-10.76,1,"Electro Hippies","Terror Eyes"
"TRMQLUZ128F427ED78",123.947,-8.287,1,"Cerys Matthews","What Kind Of Man"
"TRMQLVC128F14A0E49",125.004,-8.569,1,"Marc Romboy vs. Booka Shade","Everyday Of My Life (Martin Landsky Remix)"
"TRMQLVC128F92E8D2B",104.176,-3.189,1,"Lily Allen","Smile Version Revisited (Mark Ronson Remix) (Explicit)"
"TRMQLVE128F92F5EF0",121.935,-16.419,1,"Air Miami","Afternoon Train (demo)"
"TRMQLVO128F426746D",117.471,-14.146,1,"Cordrazine","Candle"
"TRMQLVU12903CD7946",121.155,-18.393,1,"Kenny Rogers","If Wishes Where Horses (Digitally Remastered)"
"TRMQLXM128F9303F08",79.141,-19.432,1,"Joe Jones And Lucky Thompson","Lover Man (Cafe Bohemia NY 1956)"
"TRMQLXR128F422832A",126.97,-6.412,0,"Miss Kittin","Kittin Is High"
"TRMQLYE128F14ACCC7",95.967,-19.681,1,"Cliff Eidelman","Rest in Peace Johnny"
"TRMQLYI128F146A42A",24.313,-26.581,1,"The Mediaeval Baebes","The Coventry Carol"
"TRMQLYK128F422A0AB",132.816,-5.168,1,"Lord Sterling","too high for a fool"
"TRMQLYP128F931D7A3",91.125,-9.795,0,"Michael Jackson","People Make The World Go Round"
"TRMQLZN128E0789093",113.518,-10.553,0,"Cut Copy","A Dream"
"TRMQMAH128F426E4F7",129.342,-12.068,1,"Neil Diamond","A Good Kind Of Lonely"
"TRMQMAN128F9337BA0",121.87,-8.548,0,"Charles Manier","At The Bottle"
"TRMQMAP128F42ABA50",127.838,-10.347,1,"Rachel Unthank And The Winterset","Blue's Gaen Oot O'the Fashion"
"TRMQMAU128F9318B96",105.065,-10.107,0,"Doyle Bramhall","Tortured Soul"
"TRMQMDN12903CA197D",123.844,-5.687,1,"Tehosekoitin","Syntynyt köyhänä"
"TRMQMDV128F425448F",114.115,-9.841,1,"Tyrone Davis","What's A Man To Do"
"TRMQMET128F92D442A",133.69,-9.306,0,"Roots Radics Band","The Death Of Mr Spock"
"TRMQMFE12903C9FCD3",94.497,-8.682,1,"Kyza","Sin City (feat. Chemo)"
"TRMQMFM128F930CF8B",150.004,-5.153,1,"Timo Rautiainen & Trio Niskalaukaus","Leijonan Periaatteet"
"TRMQMGD128F9305B69",86.659,-6.171,1,"Essam Gawish","In My Mind"
"TRMQMGK128F92F1995",79.534,-18.896,1,"Joe Heaney","There is a fair tomorrow in the County Clare- The Shoemaker"
"TRMQMGU128F93396C8",122.952,-6.943,1,"Amaoh","Syntax Error"
"TRMQMGZ128F42773E8",77.744,-5.824,0,"Pete Rock","Ready Fe War"
"TRMQMHR128F92F4167",83.32,-19.921,0,"Shayna Steele","We've Already Been Here Before"
"TRMQMHY128F146A85D",142.082,-7.527,1,"Melanie C","Be The One"
"TRMQMHY128F92D3FE8",150.325,-9.111,1,"The Blues Magoos","(We Ain't Got) Nothin' Yet"
"TRMQMII128F92D220E",75.58,-18.796,0,"Chris Watson","Ol-lool-o"
"TRMQMIP12903CEC127",112.86,-24.362,0,"John Novacek","Mozart: Sonata No. 14 in C minor_ K.457 ~ Allegro Assai"
"TRMQMIQ128F932CAAA",120.023,-8.124,1,"Four Piece Suit","Vigoda"
"TRMQMJE128F422F018",140.548,-10.101,0,"George Harrison","Pure Smokey (2004 Digital Remaster)"
"TRMQMJG12903CBBBA2",107.077,-20.081,0,"Frank Chacksfield","Tonight"
"TRMQMKC12903CDCE51",127.129,-5.501,1,"Sleeping Giant","Behold The Pale Horse"
"TRMQMKJ128E0796047",130.512,-8.599,1,"Spirit of the West","Two Headed"
"TRMQMMC128E0787CB9",149.85,-16.529,1,"Bjorn Berge","The End"
"TRMQMMU128F4295290",138.195,-3.609,0,"Blindside","About A Burning Fire (Album Version)"
"TRMQMMZ128F4266686",164.694,-15.956,1,"To Rococo Rot","Jackie's Dream"
"TRMQMNQ128F9346EDB",96.304,-9.586,1,"Mira","Kale Kevin"
"TRMQMOJ128F42A6872",140.063,-4.937,1,"The Spill Canvas","Staplegunned (Album Version)"
"TRMQMOL128F427FFB6",85.124,-5.341,0,"Jhené","Stuck Like This"
"TRMQMOR128F92F2B7D",128.003,-9.812,1,"Monoman","All My Love"
"TRMQMPF128F4244C5C",85.953,-8.265,0,"At Vance","Beethoven_ 5th. Sinfonie"
"TRMQMQF128F934726E",108.447,-8.157,1,"Yolanda Del Rio","Camas Separadas"
"TRMQMQI12903CC5141",126.703,-16.535,1,"Martin Solveig_ Rumi","So Far Away"
"TRMQMQR128F149E070",166.028,-5.74,1,"Praga Khan","Supersonic Lovetoy (Sonic Dub)"
"TRMQMQV128F425A919",187.708,-7.313,1,"Eurythmics","Conditioned Soul"
"TRMQMRC128F92CFF68",44.122,-19.86,1,"Allen Ginsberg","Footnote To Howl"
"TRMQMRD128F14789E4",123.126,-5.152,0,"Shinedown","Lacerated (Album Version)"
"TRMQMRN12903CA969B",125.28,-6.265,1,"Third World","Now That We Found Love (Found In The Closet Remix)"
"TRMQMSX128F14A25F4",136.304,-30.661,1,"JOHN COLTRANE","Blues To Elvin (Take 2_ False Start)"
"TRMQMTA128F423E805",94.471,-7.159,1,"Kudai","Sin Despertar"
"TRMQMTC128F428A516",161.312,-5.765,0,"Bad Religion","Automatic Man (Album Version)"
"TRMQMTF128F9344A51",161.005,-5.305,1,"The Real McKenzies","Farewell To Nova Scotia"
"TRMQMTK128F426F295",153.91,-3.547,1,"Jeremy Camp","Here I Am To Worship"
"TRMQMUB128F426C98F",41.2,-17.888,1,"Dame Joan Sutherland / Ambrosian Light Opera Chorus / New Philharmonia Orchestra / Richard Bonynge","Nuns' Chorus"
"TRMQMUE128F427ACE4",128.935,-11.672,1,"Bap","Freio (Live)"
"TRMQMUP128E079186A",180.886,-3.735,1,"Talib Kweli / Hi-Tek","Expansion Outro"
"TRMQMUU128F4265A73",125.085,-6.502,1,"Samantha 7","Good Day"
"TRMQMUW128F4260634",117.929,-8.136,0,"Ella Baila Sola","Mientras Mueves El Arroz"
"TRMQMVF128F42AE422",102.793,-10.567,1,"Alabama","Gonna Have A Party"
"TRMQMVR128F424CD58",234.14,-14.393,1,"Terry Callier","900 Miles"
"TRMQMVW12903CFB1C7",150.529,-8.633,1,"Bob Frank and John Murry","Kid Curry_ 1904"
"TRMQMWF128F4218117",85.987,-6.132,0,"Explicit Samouraï","Le roseau remix"
"TRMQMWI128F92D7E75",170.571,-12.849,0,"Eliane Elias","Desafinado"
"TRMQMXG128F423CEC1",137.839,-7.546,1,"Bigbang","The Elephant Man (live)"
"TRMQMXX128F42BA4FF",101.996,-8.837,1,"Paul Weller","All I Wanna Do (Is Be With You)"
"TRMQMYB128F4293926",125.069,-15.484,1,"Sarah Dougher","It's a god damned lie"
"TRMQMYD128F9310D93",126.021,-8.446,1,"Fedde Le Grand","Put Your Hands Up For Detroit"
"TRMQMYK12903CADF34",107.65,-5.585,1,"The wee djs","Comby"
"TRMQMYT128F93183DF",125.183,-12.484,0,"John McEuen","Stars And Stripes Forever"
"TRMQMZR128F933F386",88.037,-9.588,0,"Dark Dark Dark","A Cloud Story"
"TRMQNAD128F4265CF8",145.21,-4.03,0,"Luke Haines & The Auteurs","Lenny Valentino"
"TRMQNAN128F92DFABE",166.086,-4.196,1,"Thomas Godoj","Too Young To Grow Old"
"TRMQNAP128F4263470",113.514,-7.637,1,"Pete Yorn","June"
"TRMQNBD128F92DF963",129.025,-3.66,1,"Aram Quartet","Chi (Who)"
"TRMQNBR12903CEB553",110.194,-3.958,1,"Phinius Gage","Provocation Song"
"TRMQNCU128F421CE24",125.974,-3.153,1,"Cut Copy","Lights & Music"
"TRMQNCY128F421A98C",155.649,-6.517,1,"Jimmy Thackery And The Drivers","Mercury Blues"
"TRMQNDP128F427D509",131.232,-7.515,0,"The Bottle Rockets","I Wanna Come Home (LP Version)"
"TRMQNDR128F425C89D",122.996,-6.813,0,"The Slickers","Every Wolf"
"TRMQNDX128F92DD4C3",89.967,-5.569,1,"Nicole C. Mullen","Still A Dream (Album)"
"TRMQNEJ128F92C9205",127.904,-5.557,1,"No Name","Bez tiena"
"TRMQNEZ128F4284F10",97.952,-8.27,0,"Erick Sermon feat. Keith Murray & Cadillac Tah","Up Them Thangs"
